DATE,PRCP,TMAX,TMIN,RAIN
6/22/1964,0,77,50,FALSE
6/23/1964,0,71,53,FALSE
6/24/1964,0,67,51,FALSE
6/25/1964,0,71,51,FALSE
6/26/1964,0,65,50,FALSE
6/27/1964,0.08,61,47,TRUE
6/28/1964,0,63,46,FALSE
6/29/1964,0,71,48,FALSE
6/30/1964,0,75,50,FALSE
7/1/1964,0.06,73,54,TRUE
7/2/1964,0,61,54,FALSE
7/3/1964,0,68,51,FALSE
7/4/1964,0,70,53,FALSE
7/5/1964,0,69,54,FALSE
7/6/1964,0,74,57,FALSE
7/7/1964,0.13,80,58,TRUE
7/8/1964,0.05,69,52,TRUE
7/9/1964,0,70,51,FALSE
7/10/1964,0,79,55,FALSE
7/11/1964,0,83,59,FALSE
7/12/1964,0,85,62,FALSE
7/13/1964,0,75,53,FALSE
7/14/1964,0.51,64,55,TRUE
7/15/1964,0.07,64,55,TRUE
7/16/1964,0.01,68,55,TRUE
7/17/1964,0,65,57,FALSE
7/18/1964,0,69,53,FALSE
7/19/1964,0,74,52,FALSE
7/20/1964,0.11,64,53,TRUE
7/21/1964,0.03,66,55,TRUE
7/22/1964,0,66,55,FALSE
7/23/1964,0,76,52,FALSE
7/24/1964,0,80,53,FALSE
7/25/1964,0,80,55,FALSE
7/26/1964,0,79,55,FALSE
7/27/1964,0,80,57,FALSE
7/28/1964,0,85,59,FALSE
7/29/1964,0,72,55,FALSE
7/30/1964,0.02,66,53,TRUE
7/31/1964,0,67,54,FALSE
8/1/1964,0.52,67,55,TRUE
8/2/1964,0.09,67,54,TRUE
8/3/1964,0.17,68,58,TRUE
8/4/1964,0,70,55,FALSE
8/5/1964,0,72,55,FALSE
8/6/1964,0,84,53,FALSE
8/7/1964,0,76,59,FALSE
8/8/1964,0,70,56,FALSE
8/9/1964,0.01,70,56,TRUE
8/10/1964,0,78,52,FALSE
8/11/1964,0,85,55,FALSE
8/12/1964,0,71,58,FALSE
8/13/1964,0,64,54,FALSE
8/14/1964,0,70,54,FALSE
8/15/1964,0,71,51,FALSE
8/16/1964,0,75,55,FALSE
8/17/1964,0,73,54,FALSE
8/18/1964,0.2,65,52,TRUE
8/19/1964,0,67,52,FALSE
8/20/1964,0,72,53,FALSE
8/21/1964,0,75,54,FALSE
8/22/1964,0,79,54,FALSE
8/23/1964,0,81,56,FALSE
8/24/1964,0,85,55,FALSE
8/25/1964,0.07,67,55,TRUE
8/26/1964,0.02,66,54,TRUE
8/27/1964,0.04,59,53,TRUE
8/28/1964,0.04,68,52,TRUE
8/29/1964,0.07,65,51,TRUE
8/30/1964,0,63,50,FALSE
8/31/1964,0,65,47,FALSE
9/1/1964,0,61,50,FALSE
9/2/1964,0,62,51,FALSE
9/3/1964,0,70,48,FALSE
9/4/1964,0,75,54,FALSE
9/5/1964,0,62,49,FALSE
9/6/1964,0,63,52,FALSE
9/7/1964,0.2,63,52,TRUE
9/8/1964,0.11,64,50,TRUE
9/9/1964,0,68,44,FALSE
9/10/1964,0,71,49,FALSE
9/11/1964,0,76,52,FALSE
9/12/1964,0,77,47,FALSE
9/13/1964,0,72,49,FALSE
9/14/1964,0.03,69,53,TRUE
9/15/1964,0,71,53,FALSE
9/16/1964,0.35,73,53,TRUE
9/17/1964,0.65,64,51,TRUE
9/18/1964,0,66,49,FALSE
9/19/1964,0.14,62,52,TRUE
9/20/1964,0,63,49,FALSE
9/21/1964,0,60,50,FALSE
9/22/1964,0.05,67,55,TRUE
9/23/1964,0,70,52,FALSE
9/24/1964,0,71,52,FALSE
9/25/1964,0.11,60,50,TRUE
9/26/1964,0,68,50,FALSE
9/27/1964,0,69,48,FALSE
9/28/1964,0,56,48,FALSE
9/29/1964,0.1,58,53,TRUE
9/30/1964,0.53,62,51,TRUE
10/1/1964,0,63,49,FALSE
10/2/1964,0.11,57,51,TRUE
10/3/1964,0,62,45,FALSE
10/4/1964,0,72,49,FALSE
10/5/1964,0,73,51,FALSE
10/6/1964,0,72,46,FALSE
10/7/1964,0.1,65,46,TRUE
10/8/1964,0.08,62,54,TRUE
10/9/1964,0.34,59,52,TRUE
10/10/1964,0,63,48,FALSE
10/11/1964,0,73,46,FALSE
10/12/1964,0,70,51,FALSE
10/13/1964,0.02,63,51,TRUE
10/14/1964,0.23,60,49,TRUE
10/15/1964,0.05,53,45,TRUE
10/16/1964,0,55,44,FALSE
10/17/1964,0,56,41,FALSE
10/18/1964,0,65,41,FALSE
10/19/1964,0,69,45,FALSE
10/20/1964,0,63,39,FALSE
10/21/1964,0,62,41,FALSE
10/22/1964,0,60,40,FALSE
10/23/1964,0,58,41,FALSE
10/24/1964,0.02,53,44,TRUE
10/25/1964,0,54,39,FALSE
10/26/1964,0,52,37,FALSE
10/27/1964,0,56,40,FALSE
10/28/1964,0,63,47,FALSE
10/29/1964,0.01,57,43,TRUE
10/30/1964,0.02,58,49,TRUE
10/31/1964,0.02,58,46,TRUE
11/1/1964,0.56,55,44,TRUE
11/2/1964,0,55,41,FALSE
11/3/1964,0.96,53,46,TRUE
11/4/1964,0.39,53,42,TRUE
11/5/1964,0,48,42,FALSE
11/6/1964,0.06,50,37,TRUE
11/7/1964,0.01,50,41,TRUE
11/8/1964,0.1,45,40,TRUE
11/9/1964,0.06,45,37,TRUE
11/10/1964,0.19,49,38,TRUE
11/11/1964,0.03,48,37,TRUE
11/12/1964,0.34,42,38,TRUE
11/13/1964,0.53,41,33,TRUE
11/14/1964,0,43,32,FALSE
11/15/1964,0,47,32,FALSE
11/16/1964,0,48,34,FALSE
11/17/1964,0,40,32,FALSE
11/18/1964,0,42,35,FALSE
11/19/1964,0,40,34,FALSE
11/20/1964,0,37,34,FALSE
11/21/1964,0,45,32,FALSE
11/22/1964,0.43,50,33,TRUE
11/23/1964,1.32,52,47,TRUE
11/24/1964,1.02,52,41,TRUE
11/25/1964,0.62,44,39,TRUE
11/26/1964,0.35,42,32,TRUE
11/27/1964,0.1,37,32,TRUE
11/28/1964,0,40,30,FALSE
11/29/1964,1.08,56,35,TRUE
11/30/1964,1.5,55,49,TRUE
12/1/1964,0.35,54,48,TRUE
12/2/1964,0.01,51,41,TRUE
12/3/1964,0,49,36,FALSE
12/4/1964,0,44,32,FALSE
12/5/1964,0,42,33,FALSE
12/6/1964,0,45,27,FALSE
12/7/1964,0.31,50,39,TRUE
12/8/1964,0.13,53,43,TRUE
12/9/1964,0.19,48,41,TRUE
12/10/1964,0.03,48,35,TRUE
12/11/1964,0,42,33,FALSE
12/12/1964,0.03,43,34,TRUE
12/13/1964,0,46,36,FALSE
12/14/1964,0.53,39,34,TRUE
12/15/1964,0,40,20,FALSE
12/16/1964,0,20,10,FALSE
12/17/1964,0,23,11,FALSE
12/18/1964,0.03,30,18,TRUE
12/19/1964,0.17,37,29,TRUE
12/20/1964,0.3,39,33,TRUE
12/21/1964,0.99,41,34,TRUE
12/22/1964,1.28,41,33,TRUE
12/23/1964,0.25,40,32,TRUE
12/24/1964,0.13,38,31,TRUE
12/25/1964,0.17,35,25,TRUE
12/26/1964,0.46,48,35,TRUE
12/27/1964,0.01,43,33,TRUE
12/28/1964,0.08,38,32,TRUE
12/29/1964,0.01,39,31,TRUE
12/30/1964,0.03,37,31,TRUE
12/31/1964,0.04,36,26,TRUE
1/1/1965,0.05,43,31,TRUE
1/2/1965,0.56,48,33,TRUE
1/3/1965,0.08,36,30,TRUE
1/4/1965,0.01,39,31,TRUE
1/5/1965,0.12,44,32,TRUE
1/6/1965,0.41,40,32,TRUE
1/7/1965,0.11,38,33,TRUE
1/8/1965,0.06,41,34,TRUE
1/9/1965,0,41,29,FALSE
1/10/1965,0,45,35,FALSE
1/11/1965,0,39,32,FALSE
1/12/1965,0,42,35,FALSE
1/13/1965,0.07,46,38,TRUE
1/14/1965,0,55,44,FALSE
1/15/1965,0,44,40,FALSE
1/16/1965,0,42,38,FALSE
1/17/1965,0,42,35,FALSE
1/18/1965,0,42,33,FALSE
1/19/1965,0,50,38,FALSE
1/20/1965,0.05,48,43,TRUE
1/21/1965,0.29,47,37,TRUE
1/22/1965,0,43,35,FALSE
1/23/1965,0.78,42,33,TRUE
1/24/1965,0.03,45,37,TRUE
1/25/1965,0.01,40,33,TRUE
1/26/1965,0.92,47,36,TRUE
1/27/1965,0.14,50,43,TRUE
1/28/1965,0.21,53,46,TRUE
1/29/1965,0.92,50,43,TRUE
1/30/1965,0.45,52,37,TRUE
1/31/1965,0,48,34,FALSE
2/1/1965,0,46,33,FALSE
2/2/1965,0,42,33,FALSE
2/3/1965,0.04,45,39,TRUE
2/4/1965,0.91,52,42,TRUE
2/5/1965,0.41,50,38,TRUE
2/6/1965,0,46,34,FALSE
2/7/1965,0.05,48,40,TRUE
2/8/1965,0.29,50,40,TRUE
2/9/1965,0,46,35,FALSE
2/10/1965,0.02,44,34,TRUE
2/11/1965,0.02,44,33,TRUE
2/12/1965,0.28,48,39,TRUE
2/13/1965,0.18,47,37,TRUE
2/14/1965,0,46,37,FALSE
2/15/1965,0.02,47,42,TRUE
2/16/1965,0,51,44,FALSE
2/17/1965,0,58,47,FALSE
2/18/1965,0,52,39,FALSE
2/19/1965,0.05,52,41,TRUE
2/20/1965,0,48,36,FALSE
2/21/1965,0.29,41,33,TRUE
2/22/1965,0.01,45,34,TRUE
2/23/1965,0,45,33,FALSE
2/24/1965,0,51,37,FALSE
2/25/1965,0,59,40,FALSE
2/26/1965,1.19,50,44,TRUE
2/27/1965,0.12,51,36,TRUE
2/28/1965,0,48,32,FALSE
3/1/1965,0,53,33,FALSE
3/2/1965,0,64,38,FALSE
3/3/1965,0,69,48,FALSE
3/4/1965,0,68,43,FALSE
3/5/1965,0,66,45,FALSE
3/6/1965,0,62,40,FALSE
3/7/1965,0,61,38,FALSE
3/8/1965,0,62,35,FALSE
3/9/1965,0,61,40,FALSE
3/10/1965,0,65,44,FALSE
3/11/1965,0,65,39,FALSE
3/12/1965,0,65,40,FALSE
3/13/1965,0,63,37,FALSE
3/14/1965,0,61,35,FALSE
3/15/1965,0,54,36,FALSE
3/16/1965,0.02,46,32,TRUE
3/17/1965,0,48,32,FALSE
3/18/1965,0,49,30,FALSE
3/19/1965,0,53,27,FALSE
3/20/1965,0,53,41,FALSE
3/21/1965,0.01,50,42,TRUE
3/22/1965,0.05,53,35,TRUE
3/23/1965,0,52,30,FALSE
3/24/1965,0,48,30,FALSE
3/25/1965,0,45,34,FALSE
3/26/1965,0.12,44,37,TRUE
3/27/1965,0.01,53,31,TRUE
3/28/1965,0.18,47,41,TRUE
3/29/1965,0.14,55,43,TRUE
3/30/1965,0,57,42,FALSE
3/31/1965,0.04,60,41,TRUE
4/1/1965,0.24,45,40,TRUE
4/2/1965,0.01,49,36,TRUE
4/3/1965,0,57,34,FALSE
4/4/1965,0,59,35,FALSE
4/5/1965,0,51,39,FALSE
4/6/1965,0.13,48,34,TRUE
4/7/1965,0.01,58,40,TRUE
4/8/1965,0.06,58,40,TRUE
4/9/1965,0.19,53,40,TRUE
4/10/1965,0,54,38,FALSE
4/11/1965,0,56,36,FALSE
4/12/1965,0,59,36,FALSE
4/13/1965,0.36,45,40,TRUE
4/14/1965,0,54,41,FALSE
4/15/1965,0,64,43,FALSE
4/16/1965,0.12,57,41,TRUE
4/17/1965,0,59,39,FALSE
4/18/1965,0.06,55,42,TRUE
4/19/1965,1.85,56,47,TRUE
4/20/1965,0.45,62,49,TRUE
4/21/1965,0.03,57,47,TRUE
4/22/1965,0,60,45,FALSE
4/23/1965,0.05,61,42,TRUE
4/24/1965,0.03,57,47,TRUE
4/25/1965,0,65,48,FALSE
4/26/1965,0,73,51,FALSE
4/27/1965,0,77,50,FALSE
4/28/1965,0.01,58,44,TRUE
4/29/1965,0,64,38,FALSE
4/30/1965,0.13,54,40,TRUE
5/1/1965,0.06,56,38,TRUE
5/2/1965,0,56,38,FALSE
5/3/1965,0.03,52,42,TRUE
5/4/1965,0.66,52,38,TRUE
5/5/1965,0,53,36,FALSE
5/6/1965,0,59,36,FALSE
5/7/1965,0,62,36,FALSE
5/8/1965,0,63,37,FALSE
5/9/1965,0,67,42,FALSE
5/10/1965,0,66,43,FALSE
5/11/1965,0,74,45,FALSE
5/12/1965,0,63,47,FALSE
5/13/1965,0,61,45,FALSE
5/14/1965,0,58,41,FALSE
5/15/1965,0.33,54,46,TRUE
5/16/1965,0.2,53,43,TRUE
5/17/1965,0,59,44,FALSE
5/18/1965,0,66,42,FALSE
5/19/1965,0.3,53,47,TRUE
5/20/1965,0,63,47,FALSE
5/21/1965,0,64,43,FALSE
5/22/1965,0.02,56,47,TRUE
5/23/1965,0.01,56,45,TRUE
5/24/1965,0,60,45,FALSE
5/25/1965,0,61,44,FALSE
5/26/1965,0,69,44,FALSE
5/27/1965,0,74,48,FALSE
5/28/1965,0,64,48,FALSE
5/29/1965,0,62,45,FALSE
5/30/1965,0.02,62,46,TRUE
5/31/1965,0,62,47,FALSE
6/1/1965,0,72,46,FALSE
6/2/1965,0,77,50,FALSE
6/3/1965,0,73,49,FALSE
6/4/1965,0,76,48,FALSE
6/5/1965,0,76,50,FALSE
6/6/1965,0,75,50,FALSE
6/7/1965,0,82,49,FALSE
6/8/1965,0,65,51,FALSE
6/9/1965,0,65,53,FALSE
6/10/1965,0.03,78,47,TRUE
6/11/1965,0.44,56,51,TRUE
6/12/1965,0,65,48,FALSE
6/13/1965,0.01,69,47,TRUE
6/14/1965,0.11,65,50,TRUE
6/15/1965,0,64,52,FALSE
6/16/1965,0,75,50,FALSE
6/17/1965,0,72,52,FALSE
6/18/1965,0,66,52,FALSE
6/19/1965,0,72,50,FALSE
6/20/1965,0,68,50,FALSE
6/21/1965,0,70,50,FALSE
6/22/1965,0,74,47,FALSE
6/23/1965,0,71,52,FALSE
6/24/1965,0,70,51,FALSE
6/25/1965,0,66,48,FALSE
6/26/1965,0,64,46,FALSE
6/27/1965,0,68,48,FALSE
6/28/1965,0,76,52,FALSE
6/29/1965,0,82,56,FALSE
6/30/1965,0,89,61,FALSE
7/1/1965,0,82,58,FALSE
7/2/1965,0,82,52,FALSE
7/3/1965,0,84,54,FALSE
7/4/1965,0,80,53,FALSE
7/5/1965,0,83,55,FALSE
7/6/1965,0,90,56,FALSE
7/7/1965,0,74,59,FALSE
7/8/1965,0,69,56,FALSE
7/9/1965,0,67,52,FALSE
7/10/1965,0.15,71,56,TRUE
7/11/1965,0,71,55,FALSE
7/12/1965,0,74,54,FALSE
7/13/1965,0,83,56,FALSE
7/14/1965,0,83,57,FALSE
7/15/1965,0,76,58,FALSE
7/16/1965,0,82,57,FALSE
7/17/1965,0,72,53,FALSE
7/18/1965,0,71,53,FALSE
7/19/1965,0,74,49,FALSE
7/20/1965,0.21,70,56,TRUE
7/21/1965,0,70,54,FALSE
7/22/1965,0,77,55,FALSE
7/23/1965,0,82,57,FALSE
7/24/1965,0,91,61,FALSE
7/25/1965,0.01,86,63,TRUE
7/26/1965,0,83,57,FALSE
7/27/1965,0.01,77,55,TRUE
7/28/1965,0,82,55,FALSE
7/29/1965,0,90,62,FALSE
7/30/1965,0,94,58,FALSE
7/31/1965,0,93,61,FALSE
8/1/1965,0,90,64,FALSE
8/2/1965,0.02,66,56,TRUE
8/3/1965,0,66,54,FALSE
8/4/1965,0,67,54,FALSE
8/5/1965,0,73,54,FALSE
8/6/1965,0,81,52,FALSE
8/7/1965,0,87,59,FALSE
8/8/1965,0,81,56,FALSE
8/9/1965,0,79,60,FALSE
8/10/1965,0.28,79,60,TRUE
8/11/1965,0.06,75,60,TRUE
8/12/1965,0.56,65,59,TRUE
8/13/1965,0,74,58,FALSE
8/14/1965,0,76,56,FALSE
8/15/1965,0,81,57,FALSE
8/16/1965,0,83,57,FALSE
8/17/1965,0,83,57,FALSE
8/18/1965,0,86,61,FALSE
8/19/1965,0.88,66,60,TRUE
8/20/1965,0.01,73,60,TRUE
8/21/1965,0,75,60,FALSE
8/22/1965,0,74,59,FALSE
8/23/1965,0.35,62,58,TRUE
8/24/1965,0.02,71,58,TRUE
8/25/1965,0,74,58,FALSE
8/26/1965,0,71,59,FALSE
8/27/1965,0,68,55,FALSE
8/28/1965,0,67,50,FALSE
8/29/1965,0,67,49,FALSE
8/30/1965,0,72,50,FALSE
8/31/1965,0,81,52,FALSE
9/1/1965,0,67,53,FALSE
9/2/1965,0,68,54,FALSE
9/3/1965,0,69,52,FALSE
9/4/1965,0,68,48,FALSE
9/5/1965,0,72,52,FALSE
9/6/1965,0,76,50,FALSE
9/7/1965,0,78,49,FALSE
9/8/1965,0,69,52,FALSE
9/9/1965,0,67,54,FALSE
9/10/1965,0,70,52,FALSE
9/11/1965,0,56,52,FALSE
9/12/1965,0,66,53,FALSE
9/13/1965,0.1,62,53,TRUE
9/14/1965,0.12,63,58,TRUE
9/15/1965,0.23,60,48,TRUE
9/16/1965,0,64,46,FALSE
9/17/1965,0,62,42,FALSE
9/18/1965,0,67,42,FALSE
9/19/1965,0,67,46,FALSE
9/20/1965,0,69,49,FALSE
9/21/1965,0,65,51,FALSE
9/22/1965,0,64,53,FALSE
9/23/1965,0,78,53,FALSE
9/24/1965,0,75,51,FALSE
9/25/1965,0,63,49,FALSE
9/26/1965,0.04,56,49,TRUE
9/27/1965,0,64,47,FALSE
9/28/1965,0,58,45,FALSE
9/29/1965,0,62,51,FALSE
9/30/1965,0,69,51,FALSE
10/1/1965,0,70,50,FALSE
10/2/1965,0,71,50,FALSE
10/3/1965,0,65,50,FALSE
10/4/1965,0.44,65,51,TRUE
10/5/1965,0.63,64,52,TRUE
10/6/1965,0.25,67,53,TRUE
10/7/1965,0,74,51,FALSE
10/8/1965,0,69,55,FALSE
10/9/1965,0,61,49,FALSE
10/10/1965,0,65,45,FALSE
10/11/1965,0,62,48,FALSE
10/12/1965,0.12,57,54,TRUE
10/13/1965,0.02,63,53,TRUE
10/14/1965,0.38,62,50,TRUE
10/15/1965,0.01,58,45,TRUE
10/16/1965,0,56,40,FALSE
10/17/1965,0.01,58,48,TRUE
10/18/1965,0.5,56,48,TRUE
10/19/1965,0,57,49,FALSE
10/20/1965,0.09,66,52,TRUE
10/21/1965,0,72,49,FALSE
10/22/1965,0,70,47,FALSE
10/23/1965,0,73,43,FALSE
10/24/1965,0,72,53,FALSE
10/25/1965,0,67,50,FALSE
10/26/1965,0,64,46,FALSE
10/27/1965,0.28,60,46,TRUE
10/28/1965,0,60,52,FALSE
10/29/1965,0.02,61,46,TRUE
10/30/1965,0.01,54,47,TRUE
10/31/1965,0,59,47,FALSE
11/1/1965,0.1,63,52,TRUE
11/2/1965,0.1,59,46,TRUE
11/3/1965,1.16,59,47,TRUE
11/4/1965,0.51,54,48,TRUE
11/5/1965,0.16,56,44,TRUE
11/6/1965,0.05,52,40,TRUE
11/7/1965,0,59,49,FALSE
11/8/1965,0.18,56,49,TRUE
11/9/1965,0.03,53,44,TRUE
11/10/1965,0.29,51,42,TRUE
11/11/1965,0.03,55,41,TRUE
11/12/1965,0.01,55,45,TRUE
11/13/1965,0.08,60,48,TRUE
11/14/1965,0.09,53,49,TRUE
11/15/1965,0,57,45,FALSE
11/16/1965,0,68,49,FALSE
11/17/1965,0,61,49,FALSE
11/18/1965,0.21,59,49,TRUE
11/19/1965,0.88,60,47,TRUE
11/20/1965,0.25,53,48,TRUE
11/21/1965,0.08,51,47,TRUE
11/22/1965,0.06,47,35,TRUE
11/23/1965,0,48,32,FALSE
11/24/1965,0.29,51,39,TRUE
11/25/1965,0,46,38,FALSE
11/26/1965,0.37,47,43,TRUE
11/27/1965,0,49,42,FALSE
11/28/1965,0,52,43,FALSE
11/29/1965,0,51,39,FALSE
11/30/1965,0.05,50,41,TRUE
12/1/1965,0.37,51,44,TRUE
12/2/1965,0,51,46,FALSE
12/3/1965,0.73,60,40,TRUE
12/4/1965,0.2,56,43,TRUE
12/5/1965,0.33,53,42,TRUE
12/6/1965,0.13,57,45,TRUE
12/7/1965,0.25,54,41,TRUE
12/8/1965,0,52,40,FALSE
12/9/1965,0.12,50,36,TRUE
12/10/1965,0.25,48,36,TRUE
12/11/1965,0,46,33,FALSE
12/12/1965,0.02,43,39,TRUE
12/13/1965,0.07,40,33,TRUE
12/14/1965,0,41,28,FALSE
12/15/1965,0,38,25,FALSE
12/16/1965,0,40,32,FALSE
12/17/1965,0,38,28,FALSE
12/18/1965,0.02,46,36,TRUE
12/19/1965,0,50,45,FALSE
12/20/1965,0.4,50,42,TRUE
12/21/1965,0.3,42,31,TRUE
12/22/1965,0,37,30,FALSE
12/23/1965,0.91,37,30,TRUE
12/24/1965,0.08,42,32,TRUE
12/25/1965,0.07,39,31,TRUE
12/26/1965,0.31,37,32,TRUE
12/27/1965,1.27,46,34,TRUE
12/28/1965,0.89,39,33,TRUE
12/29/1965,0.27,43,33,TRUE
12/30/1965,0.11,38,33,TRUE
12/31/1965,0,37,32,FALSE
1/1/1966,0.39,42,33,TRUE
1/2/1966,0.12,38,33,TRUE
1/3/1966,0.35,39,32,TRUE
1/4/1966,0,39,33,FALSE
1/5/1966,1.23,49,34,TRUE
1/6/1966,0.74,50,43,TRUE
1/7/1966,0.11,54,43,TRUE
1/8/1966,0.2,52,37,TRUE
1/9/1966,0.01,44,33,TRUE
1/10/1966,0.24,46,40,TRUE
1/11/1966,0.6,45,41,TRUE
1/12/1966,0.49,51,43,TRUE
1/13/1966,0.32,54,43,TRUE
1/14/1966,0,47,41,FALSE
1/15/1966,0,50,31,FALSE
1/16/1966,0,38,30,FALSE
1/17/1966,0,37,31,FALSE
1/18/1966,0.01,44,33,TRUE
1/19/1966,0,41,31,FALSE
1/20/1966,0,39,30,FALSE
1/21/1966,0,43,36,FALSE
1/22/1966,0,42,35,FALSE
1/23/1966,0,42,32,FALSE
1/24/1966,0.04,39,27,TRUE
1/25/1966,0.01,51,36,TRUE
1/26/1966,0,51,34,FALSE
1/27/1966,0.26,51,42,TRUE
1/28/1966,0.08,55,44,TRUE
1/29/1966,0.15,51,45,TRUE
1/30/1966,0.08,49,42,TRUE
1/31/1966,0,50,36,FALSE
2/1/1966,0,49,32,FALSE
2/2/1966,0,50,32,FALSE
2/3/1966,0.03,53,44,TRUE
2/4/1966,0.11,54,44,TRUE
2/5/1966,0.09,52,41,TRUE
2/6/1966,0.13,49,44,TRUE
2/7/1966,0.02,49,41,TRUE
2/8/1966,0.07,49,37,TRUE
2/9/1966,0,47,37,FALSE
2/10/1966,0,44,36,FALSE
2/11/1966,0.31,45,35,TRUE
2/12/1966,0.04,46,34,TRUE
2/13/1966,0,45,33,FALSE
2/14/1966,0.04,45,32,TRUE
2/15/1966,0,47,30,FALSE
2/16/1966,0.01,44,38,TRUE
2/17/1966,0,47,41,FALSE
2/18/1966,0,54,39,FALSE
2/19/1966,0.09,50,39,TRUE
2/20/1966,0.07,57,45,TRUE
2/21/1966,0,65,38,FALSE
2/22/1966,0.02,64,47,TRUE
2/23/1966,0,54,39,FALSE
2/24/1966,0.12,56,31,TRUE
2/25/1966,0.2,49,43,TRUE
2/26/1966,0.06,48,42,TRUE
2/27/1966,0.72,43,35,TRUE
2/28/1966,0.18,40,35,TRUE
3/1/1966,0,43,33,FALSE
3/2/1966,0,46,29,FALSE
3/3/1966,0.25,43,33,TRUE
3/4/1966,0.18,45,32,TRUE
3/5/1966,0.1,52,38,TRUE
3/6/1966,0.35,48,38,TRUE
3/7/1966,0.08,50,38,TRUE
3/8/1966,0.93,51,41,TRUE
3/9/1966,0.26,49,40,TRUE
3/10/1966,0.05,48,39,TRUE
3/11/1966,0,52,32,FALSE
3/12/1966,0.15,53,43,TRUE
3/13/1966,0.47,54,45,TRUE
3/14/1966,0.25,54,44,TRUE
3/15/1966,0.22,48,39,TRUE
3/16/1966,0,47,36,FALSE
3/17/1966,0,48,34,FALSE
3/18/1966,0.32,49,40,TRUE
3/19/1966,0.17,44,34,TRUE
3/20/1966,0.31,41,33,TRUE
3/21/1966,0,47,32,FALSE
3/22/1966,0,53,31,FALSE
3/23/1966,0,60,39,FALSE
3/24/1966,0,57,33,FALSE
3/25/1966,0,64,40,FALSE
3/26/1966,0,65,40,FALSE
3/27/1966,0,57,41,FALSE
3/28/1966,0,64,39,FALSE
3/29/1966,0,70,46,FALSE
3/30/1966,0.29,57,49,TRUE
3/31/1966,0,62,45,FALSE
4/1/1966,0.04,55,43,TRUE
4/2/1966,0,55,39,FALSE
4/3/1966,0,66,41,FALSE
4/4/1966,0,75,51,FALSE
4/5/1966,0,73,44,FALSE
4/6/1966,0,62,43,FALSE
4/7/1966,0,55,42,FALSE
4/8/1966,0,50,46,FALSE
4/9/1966,0.02,59,47,TRUE
4/10/1966,0.3,57,46,TRUE
4/11/1966,1.04,49,35,TRUE
4/12/1966,0.02,49,36,TRUE
4/13/1966,0,55,40,FALSE
4/14/1966,0.16,59,46,TRUE
4/15/1966,0,59,45,FALSE
4/16/1966,0,59,40,FALSE
4/17/1966,0,59,42,FALSE
4/18/1966,0,60,36,FALSE
4/19/1966,0,62,36,FALSE
4/20/1966,0.33,53,40,TRUE
4/21/1966,0,58,43,FALSE
4/22/1966,0,55,46,FALSE
4/23/1966,0,52,44,FALSE
4/24/1966,0.02,57,44,TRUE
4/25/1966,0.06,57,40,TRUE
4/26/1966,0,56,37,FALSE
4/27/1966,0,55,43,FALSE
4/28/1966,0,58,43,FALSE
4/29/1966,0,57,38,FALSE
4/30/1966,0,60,45,FALSE
5/1/1966,0,67,43,FALSE
5/2/1966,0,74,47,FALSE
5/3/1966,0,71,51,FALSE
5/4/1966,0,74,50,FALSE
5/5/1966,0,77,54,FALSE
5/6/1966,0.76,59,51,TRUE
5/7/1966,0,67,47,FALSE
5/8/1966,0,70,50,FALSE
5/9/1966,0,58,50,FALSE
5/10/1966,0,59,46,FALSE
5/11/1966,0,65,42,FALSE
5/12/1966,0.04,57,45,TRUE
5/13/1966,0.01,56,43,TRUE
5/14/1966,0,52,40,FALSE
5/15/1966,0.19,52,44,TRUE
5/16/1966,0,58,42,FALSE
5/17/1966,0,61,39,FALSE
5/18/1966,0,69,42,FALSE
5/19/1966,0,71,49,FALSE
5/20/1966,0,63,51,FALSE
5/21/1966,0.1,57,41,TRUE
5/22/1966,0,61,41,FALSE
5/23/1966,0,64,39,FALSE
5/24/1966,0,72,47,FALSE
5/25/1966,0,80,49,FALSE
5/26/1966,0.25,62,43,TRUE
5/27/1966,0,58,37,FALSE
5/28/1966,0,64,42,FALSE
5/29/1966,0,66,43,FALSE
5/30/1966,0,57,42,FALSE
5/31/1966,0,62,44,FALSE
6/1/1966,0.01,63,46,TRUE
6/2/1966,0.06,51,47,TRUE
6/3/1966,0.04,55,46,TRUE
6/4/1966,0.01,60,48,TRUE
6/5/1966,0,70,49,FALSE
6/6/1966,0,80,49,FALSE
6/7/1966,0,66,53,FALSE
6/8/1966,0,66,49,FALSE
6/9/1966,0,74,51,FALSE
6/10/1966,0.12,66,51,TRUE
6/11/1966,0,64,50,FALSE
6/12/1966,0,66,48,FALSE
6/13/1966,0.01,61,51,TRUE
6/14/1966,0,73,55,FALSE
6/15/1966,0,86,56,FALSE
6/16/1966,0,77,57,FALSE
6/17/1966,0,66,53,FALSE
6/18/1966,0,74,54,FALSE
6/19/1966,0,67,51,FALSE
6/20/1966,0,67,47,FALSE
6/21/1966,0,64,49,FALSE
6/22/1966,0,68,46,FALSE
6/23/1966,0.18,59,48,TRUE
6/24/1966,0,67,48,FALSE
6/25/1966,0,70,46,FALSE
6/26/1966,0,70,51,FALSE
6/27/1966,0.53,65,55,TRUE
6/28/1966,0.19,67,53,TRUE
6/29/1966,0,67,48,FALSE
6/30/1966,0,67,50,FALSE
7/1/1966,0.02,55,52,TRUE
7/2/1966,0.5,54,51,TRUE
7/3/1966,0.47,56,52,TRUE
